Layer,Expert_ID,Total_Activations,Shapley_Value
23,51,333,20.78163771712164
23,52,305,20.44227382276597
23,38,260,17.18151340996173
23,81,268,17.1602706711161
23,102,258,16.955113524831543
23,120,243,15.403399610678575
23,46,230,14.140215318607998
23,5,211,13.76529477196889
23,126,216,13.467344668679504
23,59,207,13.433135582746296
23,101,206,13.359751575825015
23,117,204,13.356854838709662
23,95,205,13.16172009303268
23,45,204,12.773451983685613
23,75,179,11.61321221109877
23,66,179,11.59748205076349
23,62,176,11.421741002547634
23,65,170,10.964563801048774
23,48,160,10.33370411568408
23,104,146,9.66351501668518
23,53,147,9.237694660734162
23,113,150,9.111203806698805
23,32,137,8.590894644843477
23,36,129,8.064516129032272
23,33,133,8.029755283648509
23,20,110,6.83795487049102
23,70,120,6.753535674559027
23,83,119,6.693945653901148
23,121,106,6.524739422403489
23,103,107,6.402315704317935
23,72,96,5.9829549172282865
23,14,90,5.5791156840934395
23,60,86,5.471357063403781
23,17,85,5.46814836998375
23,110,82,5.217437364267178
23,6,79,4.990925589836657
23,76,81,4.896313364055298
23,15,72,4.042189734625773
23,43,67,3.970461006056108
23,124,58,3.540640394088669
23,108,50,3.024193548387095
23,107,47,2.8596588802373035
23,11,60,2.711345939933261
23,77,38,2.2177419354838714
23,10,32,1.9626508085907433
23,31,29,1.819730255839822
23,84,29,1.2513904338153508
23,127,37,1.0428253615127927
23,118,26,0.7994994438264742
23,35,2,0.04634779384501299
23,93,1,0.0
23,106,0,0.0
23,74,0,0.0
23,57,0,0.0
23,119,0,0.0
23,123,0,0.0
23,105,3,0.0
23,112,1,0.0
23,80,0,0.0
23,88,0,0.0
23,91,0,0.0
23,27,0,0.0
23,34,0,0.0
23,44,0,0.0
24,6,6474,430.2673468605064
24,90,3535,220.6916415064233
24,115,2702,180.39575222470188
24,56,2590,174.02742813653154
24,49,2626,171.63590175269624
24,104,2506,165.89313796939481
24,9,2483,163.6832143241606
24,43,2116,137.8344765789161
24,63,1988,132.79923599321174
24,103,2019,129.22446509192815
24,38,1885,122.75112443778508
24,25,1872,119.58078420466983
24,0,1662,104.24082313681667
24,32,1533,102.92884951533478
24,14,1627,98.9119855394875
24,74,1451,97.60348800254252
24,40,1346,90.36081757508475
24,53,1220,77.16907675194614
24,124,1130,76.31091838153469
24,58,1130,75.43997298585728
24,127,1114,75.0665421897347
24,68,1201,73.71616611049336
24,99,1143,72.04764553207295
24,65,1089,69.62780282184839
24,67,1049,68.21468298108965
24,107,1015,67.07368456534145
24,30,1004,66.59453791249538
24,85,972,64.03692594946713
24,15,1114,63.751390433815
24,121,960,62.238378900532176
24,24,931,62.13278286415097
24,33,921,61.07287418118918
24,116,849,56.074510398759166
24,79,848,55.78756089141245
24,23,829,55.346781709406294
24,120,865,55.241117581626895
24,76,812,53.829872698059006
24,92,815,53.357125200839924
24,96,814,51.67894883203589
24,114,743,50.60667898972707
24,123,759,49.62385106258393
24,118,788,49.59986404647099
24,12,742,48.62744319084643
24,113,600,39.71528822875087
24,78,599,39.4748022494131
24,26,564,37.78708368775766
24,64,548,36.54523544679292
24,112,544,36.311792514558675
24,36,473,31.295623609566356
24,97,457,29.540398422489748
24,69,481,28.939983820406553
24,95,393,26.417156215239284
24,52,387,26.327250866976318
24,16,381,26.021559903160284
24,28,371,24.284461367331296
24,34,357,23.357409133271105
24,50,344,22.692697768762635
24,8,316,20.875296876409177
24,35,315,20.228329095820747
24,73,296,20.1633350781914
24,44,309,20.162835249042107
24,126,316,20.14299514079974
24,7,262,17.79908640319306
24,47,271,17.643611949785466
24,1,254,16.868665801507877
24,110,251,16.629315797509257
24,93,228,15.517139141529777
24,21,275,15.451195773081212
24,51,238,15.391386671465071
24,71,236,14.860261401557342
24,20,220,14.5546556358917
24,37,216,14.25989194342926
24,101,212,14.258464265850968
24,80,212,14.201385377692414
24,100,224,13.879801086174197
24,111,201,12.230851740028646
24,61,201,12.030563059484065
24,94,177,11.807100482017033
24,19,207,11.447905079718216
24,108,175,11.395423019040779
24,11,192,10.940976084538377
24,39,162,10.73458356507231
24,91,140,8.072240761339769
24,46,112,7.554349604135307
24,105,114,7.209978680014828
24,70,113,7.193665476260161
24,59,115,7.0848923045808565
24,117,113,6.938264738598451
24,54,113,6.456827030033363
24,66,102,6.379637505725305
24,122,100,6.096517498074782
24,41,90,6.075480108617416
24,75,107,5.954036230732558
24,125,94,5.680915302717302
24,4,87,5.474833147942156
24,22,74,4.992782012693844
24,55,81,4.796996662958842
24,62,75,4.518909899888767
24,84,86,4.397246941045611
24,17,66,4.112079265026983
24,102,65,4.109958777726891
24,89,97,4.078605858361148
24,60,82,3.781979977753059
24,42,69,3.691601779755282
24,106,62,3.458704115684097
24,77,50,2.586206896551724
24,3,36,2.278172328227946
24,109,35,2.2478680014831283
24,98,41,2.2373344119729004
24,18,42,2.196885428253615
24,57,38,2.187259347993498
24,27,29,1.2513904338153505
24,2,19,0.5909343715239156
24,29,11,0.5492213570634038
24,45,9,0.2780867630700779
24,48,0,0.0
24,5,0,0.0
24,31,0,0.0
24,87,1,0.0
24,72,0,0.0
24,82,0,0.0
24,81,0,0.0
24,86,0,0.0
24,83,0,0.0
24,88,0,0.0
24,119,1,0.0
24,10,26,0.0
24,13,0,0.0
25,89,2861,190.11266999175106
25,105,2331,153.09032828499437
25,64,2182,145.87968112717613
25,109,1993,135.78371129211854
25,127,2043,135.76646724589114
25,65,2033,134.87208008898622
25,125,1943,130.74780802198734
25,57,1876,127.15403271394125
25,123,1820,123.80331515891653
25,18,1833,117.38470094977146
25,76,1632,110.70170559881454
25,44,1620,108.32075321786219
25,26,1503,101.93561842908068
25,62,1569,101.00292595637856
25,107,1371,91.12709621098033
25,21,1380,90.17230683665511
25,1,1331,88.86192112192296
25,102,1277,86.37122054808319
25,120,1271,85.02639097908366
25,6,1173,80.02826628743685
25,55,1234,79.60233592880944
25,104,1163,78.83018168335195
25,112,1161,77.95262710200818
25,41,1159,77.00636641185208
25,28,1189,76.56510706340298
25,79,1125,74.81165941955733
25,58,1148,74.47026751034957
25,118,1085,73.38185415488972
25,99,1081,73.33611420096386
25,23,1078,73.26090170512975
25,91,1084,72.61232593176676
25,15,1123,71.87152391546151
25,83,1046,69.59939148073023
25,77,1016,68.55894735359954
25,121,999,68.13917714478805
25,113,1005,67.34156184934841
25,82,981,66.40190489432753
25,95,994,65.46373990424219
25,32,971,65.31190409979395
25,16,992,64.44212207111909
25,75,942,62.854738883659834
25,24,933,62.67891611594664
25,19,946,61.98928296397671
25,98,968,61.51762828263264
25,66,887,59.58187159521963
25,0,829,56.456013010236106
25,42,807,53.742993304107024
25,47,723,49.30430908079731
25,20,711,48.15740256057884
25,80,641,42.777494119149026
25,25,624,41.67904363434144
25,110,603,40.62923796608093
25,12,594,39.78931767620615
25,115,566,37.5096785098909
25,72,555,37.36076614807916
25,36,573,37.31886266323302
25,49,505,33.53808152849548
25,8,506,33.40417924678222
25,61,486,32.66090938180919
25,29,457,30.89729328883956
25,52,462,30.854430379746656
25,103,464,30.603448275862185
25,63,412,27.743104712306724
25,81,403,27.44082736092125
25,122,391,25.9197210993245
25,31,376,25.453117843355248
25,78,371,24.97445482060166
25,33,358,24.003463764238642
25,116,337,22.765491068507444
25,2,336,21.787552618377784
25,34,324,21.46762531845415
25,92,304,20.18261030774935
25,40,310,20.132249616310567
25,45,299,20.012977382276592
25,14,308,19.368367254907902
25,68,281,18.57875709853053
25,51,288,17.38042269187989
25,93,261,16.852875744291072
25,13,224,15.180369186578565
25,108,204,13.687082869855363
25,119,196,13.257624751015312
25,84,201,13.028364849833112
25,17,201,12.882181402759851
25,124,189,12.689098998887635
25,27,154,10.022551693662676
25,4,151,9.992987377279087
25,85,145,9.36130848334885
25,117,142,8.589791125942416
25,86,126,8.407489803485364
25,50,176,7.740081572117164
25,97,106,7.045872225177723
25,53,104,7.040651228637873
25,74,100,6.7010397039794904
25,30,102,6.395995550611782
25,37,85,5.294344143064942
25,67,85,5.051909529106417
25,56,75,4.863621616611047
25,73,71,4.642276821740936
25,10,62,3.7849431973595418
25,35,57,3.6334231016919367
25,59,46,3.0139697703330524
25,87,49,2.9894327030033367
25,106,46,2.7755198083340473
25,126,61,2.572302558398222
25,11,37,2.4308340016038494
25,43,34,2.128136200716846
25,111,35,2.1010999876405885
25,38,55,1.7032814238042284
25,60,40,1.320912124582871
25,7,26,1.2861512791991103
25,101,15,0.9440313798957906
25,71,8,0.3058954393770857
25,39,0,0.0
25,5,0,0.0
25,9,0,0.0
25,22,0,0.0
25,48,0,0.0
25,3,1,0.0
25,54,0,0.0
25,70,1,0.0
25,88,5,0.0
25,69,0,0.0
25,90,0,0.0
25,94,0,0.0
25,114,0,0.0
25,100,0,0.0
25,96,0,0.0
25,46,0,0.0
26,50,7380,486.1923876771578
26,114,6443,432.71013376688904
26,30,3679,239.1649157500199
26,40,3065,207.08339126808613
26,111,2441,162.2880198271005
26,8,2131,141.4567773716843
26,90,2011,138.10649398803156
26,71,2201,136.2045791620308
26,58,1910,130.80156176512298
26,60,1948,127.0914441972579
26,11,1690,115.91713298222572
26,18,1652,109.8960428845299
26,39,1677,109.39701520207488
26,15,1521,102.8921023359299
26,51,1559,102.41427865176729
26,82,1255,85.19938379504693
26,17,1245,83.5274930102522
26,48,1238,80.98407953281533
26,20,1236,80.6767620588537
26,81,1156,79.02123953239486
26,100,1183,77.4993047830933
26,28,1105,74.61111993926312
26,10,1055,70.45435098827828
26,79,994,67.0458215221223
26,7,891,58.90167952181316
26,80,867,58.699226246501155
26,107,854,57.4751861042189
26,62,829,54.898569031503825
26,103,794,54.36596218020092
26,92,782,53.42252017528772
26,49,757,51.89439513291417
26,88,764,51.754696915987296
26,64,743,50.40708812260594
26,66,748,50.37648669461835
26,37,727,49.463973576082275
26,87,738,49.20102524817919
26,47,723,49.08744615568358
26,55,693,46.38080571704408
26,22,718,45.87333879749436
26,75,693,45.04453802284759
26,21,646,43.58182371947716
26,16,626,41.9956922786325
26,105,599,39.10060323436303
26,86,572,38.72434573213216
26,84,576,37.65257192676515
26,4,553,37.445452211859326
26,31,579,37.38335805215666
26,98,546,35.81971421237281
26,74,512,34.32495541783635
26,32,521,34.16862357351795
26,101,537,33.21625477583776
26,125,479,32.84549947368813
26,73,426,28.303198522467465
26,53,416,27.603973550859106
26,61,391,26.393965075833975
26,110,351,23.887440126217285
26,96,367,23.51097178683374
26,108,346,23.49939558693328
26,116,339,22.32237947601362
26,33,317,20.804061042483823
26,42,340,20.75222469410457
26,95,297,19.710565803913397
26,93,245,16.39856250534777
26,3,244,16.144773018238265
26,52,233,15.734821352173952
26,14,246,15.667993677185173
26,94,229,15.471142432680663
26,63,230,15.065929736744568
26,104,237,14.738598442714148
26,13,223,14.198782961460445
26,26,210,14.163761375428365
26,5,214,13.36361389197874
26,121,184,12.429297752219428
26,59,182,12.203730640883007
26,68,178,11.658252759476348
26,35,171,11.653515091339392
26,102,170,11.165325418265192
26,67,153,9.65772154245459
26,34,151,9.535506824160873
26,9,146,9.31590656284761
26,85,137,9.176153776304734
26,27,124,8.241684308730136
26,78,119,6.6653921023359235
26,38,108,6.639321468298118
26,76,94,6.139686666577317
26,29,94,6.053536851645855
26,19,93,5.8267867074527295
26,115,94,5.533926585094552
26,6,90,5.484488938326533
26,117,91,5.283648498331482
26,72,95,4.796996662958846
26,46,81,4.75837350142133
26,113,67,4.157397107897669
26,24,69,4.150853889943071
26,119,89,4.055431961438644
26,91,73,3.5108453837597366
26,77,79,3.4760845383759795
26,118,58,3.417258492341918
26,69,50,3.357981425144406
26,109,51,2.346357063403784
26,2,41,2.3289766407119035
26,70,61,2.050889877641826
26,36,36,1.835372636262514
26,0,38,1.5758249907304414
26,12,30,1.5493405371047206
26,54,24,1.4653033284846413
26,126,33,1.3841136616442515
26,97,23,1.33967194590109
26,57,27,1.1644883203559513
26,83,15,0.9464707374665808
26,99,16,0.4866518353726363
26,1,10,0.34760845383759736
26,23,4,0.16511401557285876
26,89,10,0.0
26,41,0,0.0
26,43,0,0.0
26,65,0,0.0
26,25,0,0.0
26,45,25,0.0
26,44,5,0.0
26,106,0,0.0
26,112,0,0.0
26,122,0,0.0
26,120,0,0.0
26,123,0,0.0
26,124,0,0.0
26,127,0,0.0
26,56,0,0.0
27,39,8197,537.5139043381241
27,96,4058,262.79530165792625
27,69,3839,258.6926507035156
27,109,3574,238.4831384465204
27,61,3060,205.33020696395843
27,59,2494,169.32686046826572
27,3,1964,129.13885799035768
27,10,1869,124.92874026696553
27,7,1832,120.78445747800853
27,23,1815,118.19505332722441
27,20,1677,111.02403343782797
27,126,1685,104.02431272842946
27,4,1533,100.68387389497185
27,6,1520,100.16337597330563
27,54,1588,99.78680014831279
27,35,1522,99.62288721886189
27,77,1410,93.48060344827744
27,60,1386,91.51428416397684
27,101,1190,79.7926058193316
27,89,1181,77.90629634779447
27,70,1144,76.63539553752508
27,56,1144,74.96633686552296
27,72,1123,74.51225762830164
27,58,1153,73.88788088768943
27,85,1090,71.6212458286995
27,95,1033,69.85539488320296
27,116,1058,69.64190535780519
27,55,1000,67.89810494044913
27,0,982,64.92777062232844
27,5,986,64.26495389142111
27,2,925,61.918213219366926
27,83,873,58.70557929863617
27,103,849,56.10786676554209
27,57,876,55.95208668067334
27,49,809,53.14728783615804
27,127,825,51.172053916116106
27,25,746,49.99768261030759
27,71,744,49.02037617554825
27,87,715,47.693121325282355
27,34,697,45.43628723272796
27,44,673,44.827006859473315
27,90,611,40.52266746249218
27,37,613,40.339961067853345
27,120,580,38.34375593477847
27,16,619,38.3284058310402
27,81,515,33.33043659621794
27,100,506,33.096297473383224
27,98,468,29.847231691126236
27,18,447,29.386283905193704
27,80,424,27.399446354535193
27,52,431,27.109597083178897
27,107,414,26.334816462736235
27,51,386,25.19871616611042
27,125,382,24.40943153211179
27,14,360,23.31062291434915
27,106,361,23.308726868237304
27,33,342,22.632718270845665
27,24,310,19.852038663649306
27,115,277,17.824589049561293
27,119,256,16.54384501297735
27,32,258,16.35497775305899
27,78,247,15.5805833642319
27,122,200,13.250016358044915
27,76,200,12.998860522531782
27,99,199,12.87475501880395
27,31,189,12.32714999236627
27,41,182,11.767568540208092
27,75,174,11.361529645734317
27,30,191,10.671579532814238
27,12,167,10.446548796908857
27,36,169,10.333451309535858
27,86,165,9.844271412680756
27,104,165,9.802558398220256
27,11,165,9.395359923724756
27,102,138,9.171776228329563
27,79,136,8.95398481973436
27,27,125,8.172523041474662
27,64,126,8.00317346070796
27,15,149,7.842046718576217
27,53,115,6.653225806451622
27,73,124,6.25695216907676
27,19,99,5.601461941840134
27,38,90,5.170675750834262
27,110,73,4.765395894428156
27,121,72,4.762805667499408
27,84,83,4.352057842046715
27,45,91,4.055431961438641
27,117,63,3.878730997404523
27,13,62,3.6985539488320347
27,48,56,3.566673408163952
27,82,56,3.5584806163226625
27,50,53,3.3866995073891624
27,8,49,3.18219739104055
27,28,55,3.074403658385861
27,94,64,2.9894327030033363
27,29,87,2.885150166852061
27,46,48,2.8272154245457934
27,111,46,2.549128661475713
27,112,48,2.5375417130144604
27,88,50,2.5166852057842055
27,91,32,2.0262676121616616
27,22,33,1.9311580768755414
27,21,41,1.8075639599555064
27,40,25,1.3308437946925162
27,26,24,1.1760752688172047
27,63,21,1.1200716845878138
27,93,20,0.8226733407489807
27,1,10,0.42871709306637007
27,114,20,0.34760845383759736
27,9,6,0.31284760845383763
27,118,6,0.2979501032893692
27,68,7,0.2780867630700779
27,65,5,0.20856507230255844
27,17,7,0.2085650723025584
27,66,0,0.0
27,62,0,0.0
27,74,0,0.0
27,67,0,0.0
27,123,2,0.0
27,124,2,0.0
27,108,0,0.0
27,105,0,0.0
27,92,0,0.0
27,97,0,0.0
27,113,1,0.0
27,42,0,0.0
27,43,0,0.0
27,47,0,0.0
28,72,8173,550.0516446844938
28,52,3409,224.05409605444464
28,19,2998,192.89179335064023
28,115,2331,154.73854694516479
28,93,2178,146.5163741256762
28,57,2178,145.35440613026861
28,117,2268,141.33759733036638
28,60,1824,122.33300410417695
28,37,1811,117.36388780326588
28,44,1768,114.83592880978692
28,13,1653,108.3843159065606
28,73,1539,104.4380762051995
28,43,1504,100.38063125695373
28,77,1513,95.92503575401345
28,105,1420,95.78085820403065
28,108,1354,89.27198521232657
28,94,1271,85.33547811744847
28,81,1272,83.34386692284414
28,124,1297,82.17029338153432
28,17,1222,80.62893956247676
28,8,1266,79.23618835743386
28,35,1236,78.91407119021126
28,29,1242,78.61267421317737
28,51,1147,76.52472937410136
28,50,1182,76.12249346120299
28,103,1181,75.69367198121363
28,15,1116,74.32228338000078
28,79,1091,70.92908109281296
28,114,1108,70.85951357364002
28,55,1049,68.98806481676293
28,33,1042,68.78931571477878
28,63,1009,66.92110819931743
28,121,1049,66.19855394883216
28,100,1044,64.09899888765342
28,110,998,63.01644684570138
28,20,940,60.228958101593825
28,65,903,60.224228734875915
28,40,852,56.617692497837375
28,7,853,55.01096897787612
28,45,771,51.19912930075551
28,53,748,50.28262695512061
28,119,742,49.346496106784805
28,82,693,45.61750293118433
28,109,674,43.74073044123118
28,96,589,39.130537996147524
28,89,572,38.31463063534655
28,127,546,35.21402381246659
28,97,522,35.09281145717458
28,111,505,33.95960789766398
28,123,497,32.8531230557492
28,39,540,32.375716608197074
28,83,475,32.25111234705221
28,54,468,31.25479459936319
28,23,449,28.37136749165744
28,6,425,28.208780731424813
28,85,437,27.94099178298459
28,4,420,27.684664642395283
28,87,420,26.453003337041082
28,91,389,25.145995550611783
28,49,371,24.783284108779824
28,101,354,21.85509151582558
28,88,270,17.855800739560483
28,12,289,17.82963977068541
28,11,265,17.215308676306986
28,56,262,16.62689726936742
28,48,262,16.393214682981096
28,86,252,16.0864221895296
28,18,236,15.58724253001418
28,99,247,15.117807665082415
28,28,219,12.635567296996687
28,58,190,12.430194547229336
28,27,185,11.258651588184406
28,116,154,9.227424410961685
28,62,134,8.88787105498485
28,90,162,8.857063403782014
28,74,136,8.500185391175398
28,104,129,8.425277335177237
28,24,116,7.777739154616234
28,36,135,7.630005561735248
28,9,116,7.275240463259822
28,1,100,6.545734576880295
28,0,112,6.474207452725246
28,30,99,6.346337200063555
28,102,103,6.292652496768187
28,75,96,6.102459522926706
28,122,91,5.850121534214967
28,46,63,4.143732499712326
28,106,71,4.075709121245832
28,22,61,3.881627734519841
28,70,81,3.879310344827586
28,112,86,3.870040786058591
28,16,62,3.855779926413964
28,113,62,3.754171301446056
28,32,60,3.725403705266387
28,10,71,3.5456062291434924
28,80,50,2.8946303974112677
28,42,58,2.8619762699295515
28,34,53,2.7530589543937714
28,107,33,1.7032814238042269
28,69,34,1.5816184649610687
28,98,22,1.294173012749209
28,76,21,0.9872080088987768
28,84,20,0.8110863922877272
28,25,15,0.6952169076751947
28,26,15,0.6488691138301818
28,3,9,0.3012606599925844
28,71,10,0.11586948461253246
28,92,3,0.09269558769002598
28,61,0,0.0
28,66,0,0.0
28,68,0,0.0
28,95,0,0.0
28,120,0,0.0
28,118,0,0.0
28,126,0,0.0
28,59,0,0.0
28,41,6,0.0
28,78,1,0.0
28,67,1,0.0
28,64,1,0.0
28,14,4,0.0
28,125,1,0.0
28,2,0,0.0
28,5,0,0.0
28,21,0,0.0
28,31,0,0.0
28,38,0,0.0
28,47,0,0.0
29,47,7993,542.4140248423848
29,95,3601,243.05301910911837
29,87,3534,234.01001112346142
29,117,2746,182.00431034483123
29,103,2414,159.18729143492993
29,92,2202,149.3823983530626
29,100,2124,141.2276560519412
29,42,1870,126.8797942880239
29,97,1743,116.68460124776485
29,0,1699,116.09809901138813
29,20,1681,114.50591611131209
29,53,1708,112.4993378886582
29,35,1473,100.10220591421853
29,36,1482,98.26258974618386
29,66,1461,97.60227413175244
29,64,1299,88.4612740748154
29,55,1249,82.38062868207342
29,65,1358,81.70343591644931
29,79,1233,81.41260852606793
29,118,1237,80.24904933129835
29,2,1077,73.37337301186062
29,15,1088,73.13233341705933
29,52,1033,69.87656268158757
29,126,1024,66.13378008084821
29,18,1034,66.01084538375991
29,10,978,65.67277309104567
29,19,973,65.04912866147615
29,46,958,64.28408910333361
29,69,934,63.78215224389027
29,88,936,63.77935893010152
29,1,961,62.363531495900055
29,21,975,61.97163515016724
29,84,931,61.24980821602542
29,123,897,60.49009679079661
29,63,968,59.98904010992624
29,72,868,58.84232895588891
29,45,825,56.10154350458297
29,14,856,52.71348506887966
29,48,793,51.36204579162083
29,99,731,49.855043279250545
29,30,730,48.745539777242186
29,83,723,47.42643341086025
29,122,658,44.343902713376885
29,81,676,43.763164745698326
29,107,635,42.993320995796914
29,39,572,38.84095604062248
29,61,582,38.81888115384139
29,78,563,35.47633945124216
29,85,533,34.95044999494386
29,121,512,33.25755168079972
29,90,499,33.194364706304476
29,124,450,30.24089784669522
29,49,470,29.618482902149218
29,59,434,28.72941479692895
29,26,442,28.702869088258904
29,120,406,27.444663858719537
29,115,388,25.803483271050336
29,58,406,25.40564395221736
29,22,378,24.54303580554962
29,24,395,24.28998170009684
29,33,338,22.498764058830755
29,4,339,22.337705475219465
29,73,334,21.46057347670245
29,17,319,20.790597055891798
29,102,324,20.395796324274027
29,62,300,19.77369151564666
29,54,284,18.871623901713523
29,116,284,18.496365693682627
29,77,278,18.24613326977066
29,105,276,17.770383440093095
29,51,275,16.42102335928808
29,93,224,14.782297791196621
29,125,215,14.413561966398424
29,3,206,13.866843309044976
29,5,193,12.89311356052176
29,13,172,10.94801101753271
29,34,162,10.213067429418928
29,11,137,8.9996950016147
29,108,151,8.63807007786429
29,101,126,8.249646923548005
29,75,112,7.466942045468745
29,82,124,7.108592880978858
29,94,138,6.930214858614838
29,50,111,6.767038282236201
29,6,96,6.321551970232416
29,44,110,5.631256952169083
29,96,100,5.411104931405271
29,127,79,5.356366588674518
29,12,83,5.169434292070553
29,7,84,4.9550005056123005
29,41,82,4.825239849833151
29,80,78,4.794599363277203
29,112,67,4.42501047339757
29,57,105,4.046162402669633
29,114,71,3.9528047036389617
29,40,61,3.8584538375973345
29,89,57,3.4719950271543563
29,106,38,2.349587053461565
29,113,34,1.9366756713809006
29,104,38,1.8597052280311466
29,109,21,1.3095946400393204
29,9,18,0.903781979977753
29,60,17,0.8574341861327404
29,56,12,0.6894234334445682
29,27,13,0.6141082684464221
29,32,14,0.518252603903327
29,68,15,0.45189098998887656
29,86,11,0.25491286614757147
29,70,4,0.10428253615127922
29,43,0,0.0
29,67,0,0.0
29,71,0,0.0
29,38,1,0.0
29,37,14,0.0
29,111,1,0.0
29,25,1,0.0
29,16,28,0.0
29,28,6,0.0
29,29,26,0.0
29,98,1,0.0
29,23,25,0.0
29,74,0,0.0
29,76,0,0.0
29,91,0,0.0
29,110,0,0.0
29,119,0,0.0
29,8,0,0.0
29,31,0,0.0
30,114,7611,505.2488876529744
30,121,7158,480.3673978839893
30,92,6793,464.58939419866033
30,49,6269,425.3522432332353
30,34,3609,248.1379773822661
30,84,3192,211.9351647550115
30,123,3138,208.62651007579083
30,61,2954,198.7750940198121
30,56,2085,142.50618347396082
30,33,2161,139.2837279516926
30,103,2065,138.52975113310157
30,72,1942,131.17114253932866
30,71,1928,130.8520905581382
30,118,1959,130.79700069320143
30,85,1843,123.34389400921606
30,67,1903,123.1648056244843
30,8,1567,106.28476084538276
30,42,1475,98.88963928174135
30,105,1088,74.495967741936
30,1,1088,74.47301030449005
30,14,986,65.01138831505926
30,24,859,57.32202447163479
30,53,806,54.88233321162607
30,126,741,49.13948612493389
30,82,759,48.021662245800236
30,78,684,47.08055246570275
30,55,726,46.302957392271495
30,30,672,46.14479050797193
30,44,661,43.09275263112853
30,4,640,41.7848230490017
30,110,561,38.33471246280876
30,83,602,37.81701890989989
30,62,562,37.06108639228783
30,75,512,34.41115127919901
30,12,465,30.069372715715946
30,94,457,29.848986796924045
30,88,426,28.47180628048258
30,115,365,24.306173526140146
30,112,360,23.92682995081887
30,19,344,22.73585374897129
30,25,298,18.855827462612822
30,35,244,16.271466941588177
30,7,245,16.204391648056767
30,100,251,15.694840013527442
30,87,226,14.603490251222537
30,6,233,14.365049059485653
30,77,220,14.036008022381788
30,27,208,13.850398910667018
30,117,187,12.220119128781095
30,13,197,12.16246398010039
30,79,192,12.087706146926543
30,48,171,11.404741485450298
30,104,159,10.382959180233932
30,39,141,9.255779695156793
30,15,150,9.244198655389287
30,54,137,9.035273217698133
30,47,137,8.710604375231734
30,41,128,8.628739535156019
30,20,133,8.489019786294545
30,127,121,7.959851605569068
30,58,133,7.900803760450686
30,122,117,7.3993199514612265
30,86,113,7.3053392658509475
30,38,115,6.803194025107259
30,52,94,6.0474347448458765
30,18,91,5.795735098619059
30,116,94,5.692088431590661
30,43,88,5.591409153802327
30,16,83,5.5716669315112
30,91,78,5.267605031231284
30,95,93,5.16523243163955
30,93,77,5.1441416388579935
30,109,74,4.919931360047751
30,28,82,4.866518353726368
30,74,58,3.8982403473739247
30,120,58,3.827169076751949
30,37,57,3.7944938820912135
30,64,58,3.424858029389379
30,101,56,3.3293165245334304
30,17,49,3.187383776715434
30,9,49,3.111095661846499
30,107,48,3.0060787416378134
30,26,47,3.00422455210281
30,22,47,2.964152088178787
30,96,45,2.8090793313020908
30,70,41,2.740565201270332
30,46,49,2.514367816091955
30,90,40,2.342880978865406
30,0,39,2.300009269558769
30,10,36,2.069292678139109
30,98,37,2.0670762254922765
30,124,31,1.7728031145717476
30,32,28,1.733639228772711
30,36,24,1.483129403040415
30,97,22,1.3655642674335533
30,80,25,1.3402237053516253
30,63,22,1.1888209121245834
30,76,20,0.5909343715239156
30,111,18,0.5561735261401558
30,50,8,0.4535462683404841
30,23,9,0.4270618147147625
30,108,7,0.3967150449352897
30,29,5,0.24948355315429846
30,57,6,0.23173896922506493
30,119,7,0.2085650723025584
30,51,7,0.2085650723025584
30,89,4,0.16432399635959147
30,99,3,0.0849709553825238
30,69,5,0.02862657855133154
30,81,3,0.023173896922506494
30,3,2,0.0
30,31,0,0.0
30,66,25,0.0
30,65,2,0.0
30,68,0,0.0
30,73,0,0.0
30,113,0,0.0
30,45,0,0.0
30,59,0,0.0
30,60,0,0.0
30,40,0,0.0
30,106,3,0.0
30,102,4,0.0
30,125,2,0.0
30,2,0,0.0
30,5,0,0.0
30,11,0,0.0
30,21,0,0.0
31,15,7204,486.82419123096815
31,99,6798,452.4794414428463
31,109,5355,356.5084717146062
31,13,5249,343.8248695131447
31,74,3600,245.12496878618356
31,114,3291,219.34337372909818
31,98,3102,209.38863694703034
31,116,2278,154.70191840699485
31,3,2257,153.10425562452943
31,68,2240,150.34667258492019
31,19,2038,135.9139262717561
31,53,1957,133.47500407388088
31,18,1851,125.01549846609585
31,60,1590,107.54650859231499
31,39,1548,101.64360863923048
31,43,1356,91.71859390830498
31,96,1338,90.86036456277574
31,51,1403,89.17214779707042
31,59,1280,85.90185239835637
31,17,1248,82.29514275120535
31,75,1238,82.1071031304622
31,124,1180,76.1647701650483
31,83,1118,72.54067018909961
31,49,1070,71.67957181861564
31,38,919,60.14613010872334
31,112,876,57.15970419807978
31,95,790,53.11899987955486
31,101,750,48.806624218480486
31,127,715,48.34990045556645
31,20,706,46.76078579373908
31,34,669,45.396684892447006
31,86,667,44.32222359548998
31,115,617,39.05328310917865
31,61,580,38.82764003014097
31,62,553,36.654667737815636
31,12,568,36.523992707947
31,56,557,35.72101717958228
31,63,534,33.61960620025138
31,50,511,33.3455823931352
31,64,520,33.146814779184105
31,46,481,32.057027270215386
31,91,463,28.75623120339477
31,125,430,28.122233320469363
31,8,424,27.94151239472428
31,111,397,24.96363480790629
31,9,360,23.916773354041148
31,24,340,22.621936832170476
31,87,320,21.218803365241474
31,103,310,20.87489683878139
31,67,325,20.644599768974125
31,79,303,20.335094549499416
